gameid	Trial	condition	TrialType	ControlType	ItemID	TargetItem	UtteranceType	redUtterance	SufficientProperty	RedundantProperty	NumDistractors	NumSameDistractors	DistractorsNoun	DistractorsRedProp	speakerMessages	listenerMessages	refExp	minimal	redundant	clickedType	clickedSize	clickedColor	colorMentioned	sizeMentioned	typeMentioned	oneMentioned	theMentioned	distractorOne	distractorTwo	distractorThree	distractorFour	distractorFive	directorViewOrdered	guesserViewOrdered
J4Trop6yAkpW5Dk8x	14	color_diff_same_f	target	undefined	calculator_ornament	small_red_ornament	size and color	redundant	size	color	5	3	diff	same	small red orniment	NA	small red orniment	0	1	ornament	small	red	TRUE	TRUE	TRUE	FALSE	FALSE	big_red_ornament	small_blue_calculator	big_blue_ornament	big_red_calculator	big_red_calculator	small_red_ornament,small_red_ornament,big_red_calculator,big_blue_ornament,big_red_calculator,big_red_ornament,small_blue_calculator	small_blue_calculator,small_blue_calculator,big_red_calculator,big_blue_ornament,big_red_calculator,big_red_ornament,small_red_ornament
J4Trop6yAkpW5Dk8x	15	color_basic_filler_1_f	control	both_necessary	shovel_tie	small_orange_tie	size and color	redundant	size	color	3	1	no_extras	no_extras	small orange tie	NA	small orange tie	0	1	tie	small	orange	TRUE	TRUE	TRUE	FALSE	FALSE	big_orange_tie	big_black_shovel	small_black_tie	NA	NA	big_black_shovel,big_black_shovel,small_black_tie,small_orange_tie,big_orange_tie	big_orange_tie,big_orange_tie,small_black_tie,big_black_shovel,small_orange_tie
J4Trop6yAkpW5Dk8x	16	color_basic_target_m	target	undefined	cake_truck	small_black_truck	size and color	redundant	size	color	3	1	no_extras	no_extras	small black truck	NA	small black truck	0	1	truck	small	black	TRUE	TRUE	TRUE	FALSE	FALSE	big_black_truck	small_purple_cake	big_purple_truck	NA	NA	big_purple_truck,big_purple_truck,small_purple_cake,big_black_truck,small_black_truck	big_purple_truck,big_purple_truck,small_purple_cake,big_black_truck,small_black_truck
J4Trop6yAkpW5Dk8x	20	size_basic_target_f	target	undefined	chair_door	small_white_door	color	minimal	color	size	3	1	no_extras	no_extras	white door	NA	white door	1	0	door	small	white	TRUE	FALSE	TRUE	FALSE	FALSE	small_red_door	big_white_chair	big_red_door	NA	NA	small_red_door,small_red_door,big_white_chair,small_white_door,big_red_door	small_white_door,small_white_door,big_white_chair,small_red_door,big_red_door
J4Trop6yAkpW5Dk8x	21	color_same_diff_f	target	undefined	scarf_magnifyingglass	small_red_magnifyingglass	size and color	redundant	size	color	5	1	same	diff	small red magnifier	hi	small red magnifier	0	1	magnifyingglass	small	red	TRUE	TRUE	TRUE	FALSE	FALSE	big_red_magnifyingglass	small_blue_scarf	big_blue_magnifyingglass	big_blue_magnifyingglass	big_blue_magnifyingglass	big_blue_magnifyingglass,big_blue_magnifyingglass,small_red_magnifyingglass,big_red_magnifyingglass,small_blue_scarf,big_blue_magnifyingglass,big_blue_magnifyingglass	small_red_magnifyingglass,small_red_magnifyingglass,big_blue_magnifyingglass,small_blue_scarf,big_blue_magnifyingglass,big_red_magnifyingglass,big_blue_magnifyingglass
J4Trop6yAkpW5Dk8x	22	size_diff_diff_m	target	undefined	screwdriver_bonbon	big_black_bonbon	color	minimal	color	size	5	1	diff	diff	black wrapped candy	NA	black wrapped candy	1	0	bonbon	big	black	TRUE	FALSE	TRUE	FALSE	FALSE	big_orange_bonbon	small_black_screwdriver	small_orange_bonbon	small_orange_screwdriver	small_orange_screwdriver	small_black_screwdriver,small_black_screwdriver,small_orange_screwdriver,big_black_bonbon,small_orange_screwdriver,big_orange_bonbon,small_orange_bonbon	big_black_bonbon,big_black_bonbon,big_orange_bonbon,small_orange_screwdriver,small_orange_bonbon,small_orange_screwdriver,small_black_screwdriver
J4Trop6yAkpW5Dk8x	23	color_basic_filler_1_m	control	both_necessary	switch_frame	small_white_frame	size and color	redundant	size	color	3	1	no_extras	no_extras	small white frame	NA	small white frame	0	1	frame	small	white	TRUE	TRUE	TRUE	FALSE	FALSE	big_white_frame	big_yellow_switch	small_yellow_frame	NA	NA	big_yellow_switch,big_yellow_switch,big_white_frame,small_white_frame,small_yellow_frame	big_yellow_switch,big_yellow_switch,small_white_frame,small_yellow_frame,big_white_frame
J4Trop6yAkpW5Dk8x	24	color_diff_same_m	target	undefined	hammer_vase	big_purple_vase	size and color	redundant	size	color	5	3	diff	same	big purple vase	NA	big purple vase	0	1	vase	big	purple	TRUE	TRUE	TRUE	FALSE	FALSE	small_purple_vase	big_green_hammer	small_green_vase	small_purple_hammer	small_purple_hammer	small_green_vase,small_green_vase,big_purple_vase,big_green_hammer,small_purple_vase,small_purple_hammer,small_purple_hammer	small_purple_hammer,small_purple_hammer,small_purple_hammer,small_green_vase,small_purple_vase,big_green_hammer,big_purple_vase
J4Trop6yAkpW5Dk8x	25	size_diff_same_f	target	undefined	cap_guitar	small_yellow_guitar	color	minimal	color	size	5	3	diff	same	yellow guitar	NA	yellow guitar	1	0	guitar	small	yellow	TRUE	FALSE	TRUE	FALSE	FALSE	small_blue_guitar	big_yellow_cap	big_blue_guitar	small_blue_cap	small_blue_cap	small_blue_cap,small_blue_cap,small_blue_guitar,big_blue_guitar,small_blue_cap,big_yellow_cap,small_yellow_guitar	big_blue_guitar,big_blue_guitar,small_blue_cap,small_blue_guitar,small_yellow_guitar,big_yellow_cap,small_blue_cap
J4Trop6yAkpW5Dk8x	26	color_same_diff_m	target	undefined	whistle_robot	big_black_robot	size and color	redundant	size	color	5	1	same	diff	black robot, large	NA	black robot large	0	1	robot	big	black	TRUE	TRUE	TRUE	FALSE	FALSE	small_black_robot	big_green_whistle	small_green_robot	small_green_robot	small_green_robot	small_green_robot,small_green_robot,small_green_robot,small_green_robot,big_black_robot,small_black_robot,big_green_whistle	small_black_robot,small_black_robot,small_green_robot,big_black_robot,small_green_robot,big_green_whistle,small_green_robot
J4Trop6yAkpW5Dk8x	27	size_diff_same_m	target	undefined	present_phone	big_red_phone	color	minimal	color	size	5	3	diff	same	red phone	NA	red phone	1	0	phone	big	red	TRUE	FALSE	TRUE	FALSE	FALSE	big_blue_phone	small_red_present	small_blue_phone	big_blue_present	big_blue_present	small_blue_phone,small_blue_phone,big_blue_present,big_blue_present,big_red_phone,big_blue_phone,small_red_present	small_red_present,small_red_present,big_red_phone,small_blue_phone,big_blue_present,big_blue_present,big_blue_phone
J4Trop6yAkpW5Dk8x	28	size_basic_filler_3_f	control	size_redundant	remote_ladle	small_green_ladle	size and color	redundant	color	size	3	1	no_extras	no_extras	small green spoon	NA	small green spoon	0	1	ladle	small	green	TRUE	TRUE	TRUE	FALSE	FALSE	big_purple_ladle	big_green_ladle	small_purple_remote	NA	NA	small_purple_remote,small_purple_remote,small_green_ladle,big_green_ladle,big_purple_ladle	small_green_ladle,small_green_ladle,big_purple_ladle,big_green_ladle,small_purple_remote
J4Trop6yAkpW5Dk8x	30	size_basic_filler_1_m	control	both_necessary	mask_butterfly	big_blue_butterfly	size and color	redundant	color	size	3	1	no_extras	no_extras	large blue butterfly	NA	large blue butterfly	0	1	butterfly	big	blue	TRUE	TRUE	TRUE	FALSE	FALSE	big_white_butterfly	small_white_mask	small_blue_butterfly	NA	NA	big_white_butterfly,big_white_butterfly,big_blue_butterfly,small_blue_butterfly,small_white_mask	small_blue_butterfly,small_blue_butterfly,small_white_mask,big_blue_butterfly,big_white_butterfly
J4Trop6yAkpW5Dk8x	31	color_same_same_f	target	undefined	ring_billiardball	small_yellow_billiardball	size and color	redundant	size	color	5	3	same	same	smallest 5 ball, yellow	NA	smallest 5 ball yellow	0	1	billiardball	small	yellow	TRUE	TRUE	TRUE	FALSE	FALSE	big_yellow_billiardball	small_blue_ring	big_blue_billiardball	big_yellow_billiardball	big_yellow_billiardball	small_yellow_billiardball,small_yellow_billiardball,small_blue_ring,big_yellow_billiardball,big_yellow_billiardball,big_yellow_billiardball,big_blue_billiardball	big_yellow_billiardball,big_yellow_billiardball,small_blue_ring,small_yellow_billiardball,big_yellow_billiardball,big_yellow_billiardball,big_blue_billiardball
J4Trop6yAkpW5Dk8x	32	color_same_same_m	target	undefined	fish_airplane	big_orange_airplane	size and color	redundant	size	color	5	3	same	same	large orange plane	NA	large orange plane	0	1	airplane	big	orange	TRUE	TRUE	TRUE	FALSE	FALSE	small_orange_airplane	big_green_fish	small_green_airplane	small_orange_airplane	small_orange_airplane	small_orange_airplane,small_orange_airplane,small_orange_airplane,big_orange_airplane,small_orange_airplane,big_green_fish,small_green_airplane	big_orange_airplane,big_orange_airplane,big_green_fish,small_orange_airplane,small_orange_airplane,small_green_airplane,small_orange_airplane
meEw28XMiKnP4pgPm	1	color_same_same_f	target	undefined	belt_cap	small_white_cap	size and color	redundant	size	color	5	3	same	same	small white	NA	small white	0	1	cap	small	white	TRUE	TRUE	FALSE	FALSE	FALSE	big_white_cap	small_blue_belt	big_blue_cap	big_white_cap	big_white_cap	big_white_cap,big_white_cap,small_blue_belt,small_white_cap,big_white_cap,big_blue_cap,big_white_cap	small_blue_belt,small_blue_belt,small_white_cap,big_blue_cap,big_white_cap,big_white_cap,big_white_cap
meEw28XMiKnP4pgPm	2	size_same_same_f	target	undefined	lamp_stapler	small_yellow_stapler	size and color	redundant	color	size	5	3	same	same	small yellow of multiple	NA	small yellow of multiple	0	1	stapler	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE	small_blue_stapler	big_yellow_lamp	big_blue_stapler	small_blue_stapler	small_blue_stapler	small_blue_stapler,small_blue_stapler,small_blue_stapler,small_blue_stapler,big_yellow_lamp,big_blue_stapler,small_yellow_stapler	small_blue_stapler,small_blue_stapler,small_yellow_stapler,small_blue_stapler,small_blue_stapler,big_yellow_lamp,big_blue_stapler
meEw28XMiKnP4pgPm	3	color_basic_target_f	target	undefined	door_mug	small_white_mug	size and color	redundant	size	color	3	1	no_extras	no_extras	small and white	NA	small and white	0	1	mug	small	white	TRUE	TRUE	FALSE	FALSE	FALSE	big_white_mug	small_red_door	big_red_mug	NA	NA	small_red_door,small_red_door,big_white_mug,small_white_mug,big_red_mug	small_red_door,small_red_door,big_white_mug,small_white_mug,big_red_mug
meEw28XMiKnP4pgPm	4	size_diff_diff_f	target	undefined	mouse_flower	small_white_flower	size and color	redundant	color	size	5	1	diff	diff	small white	NA	small white	0	1	flower	small	white	TRUE	TRUE	FALSE	FALSE	FALSE	small_red_flower	big_white_mouse	big_red_flower	big_red_mouse	big_red_mouse	small_red_flower,small_red_flower,big_red_mouse,big_red_mouse,big_red_flower,big_white_mouse,small_white_flower	big_red_mouse,big_red_mouse,big_white_mouse,big_red_flower,small_white_flower,big_red_mouse,small_red_flower
meEw28XMiKnP4pgPm	5	color_diff_diff_m	target	undefined	balloon_bucket	big_blue_bucket	size and color	redundant	size	color	5	1	diff	diff	large blue	NA	large blue	0	1	bucket	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE	small_blue_bucket	big_white_balloon	small_white_bucket	small_white_balloon	small_white_balloon	small_white_bucket,small_white_bucket,small_white_balloon,small_white_balloon,big_blue_bucket,small_blue_bucket,big_white_balloon	big_white_balloon,big_white_balloon,big_blue_bucket,small_white_balloon,small_white_balloon,small_white_bucket,small_blue_bucket
meEw28XMiKnP4pgPm	6	size_same_same_m	target	undefined	mask_bike	big_blue_bike	size and color	redundant	color	size	5	3	same	same	large blue	NA	large blue	0	1	bike	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE	big_white_bike	small_blue_mask	small_white_bike	big_white_bike	big_white_bike	big_white_bike,big_white_bike,small_white_bike,small_blue_mask,big_white_bike,big_white_bike,big_blue_bike	big_white_bike,big_white_bike,big_white_bike,big_blue_bike,small_white_bike,big_white_bike,small_blue_mask
meEw28XMiKnP4pgPm	7	size_basic_filler_3_m	control	size_redundant	whistle_shell	small_green_shell	size and color	redundant	color	size	3	1	no_extras	no_extras	small green	NA	small green	0	1	shell	small	green	TRUE	TRUE	FALSE	FALSE	FALSE	big_orange_shell	big_green_shell	small_orange_whistle	NA	NA	big_green_shell,big_green_shell,big_orange_shell,small_green_shell,small_orange_whistle	big_green_shell,big_green_shell,big_orange_shell,small_orange_whistle,small_green_shell
meEw28XMiKnP4pgPm	8	size_diff_diff_m	target	undefined	armchair_comb	big_blue_comb	size and color	redundant	color	size	5	1	diff	diff	large blue	NA	large blue	0	1	comb	big	blue	TRUE	TRUE	FALSE	FALSE	FALSE	big_red_comb	small_blue_armchair	small_red_comb	small_red_armchair	small_red_armchair	small_red_armchair,small_red_armchair,small_red_comb,small_blue_armchair,small_red_armchair,big_red_comb,big_blue_comb	small_red_armchair,small_red_armchair,small_red_comb,small_red_armchair,big_blue_comb,big_red_comb,small_blue_armchair
meEw28XMiKnP4pgPm	9	size_basic_target_m	target	undefined	cushion_butterfly	small_yellow_butterfly	size and color	redundant	color	size	3	1	no_extras	no_extras	small yellow	NA	small yellow	0	1	butterfly	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE	small_red_butterfly	big_yellow_cushion	big_red_butterfly	NA	NA	big_yellow_cushion,big_yellow_cushion,small_yellow_butterfly,big_red_butterfly,small_red_butterfly	small_yellow_butterfly,small_yellow_butterfly,big_red_butterfly,small_red_butterfly,big_yellow_cushion
meEw28XMiKnP4pgPm	10	size_basic_filler_2_f	control	noun_sufficient	guitar_candle	big_yellow_candle	size and color	redundant	color	size	3	1	no_extras	no_extras	large yellow	NA	large yellow	0	1	candle	big	yellow	TRUE	TRUE	FALSE	FALSE	FALSE	small_yellow_guitar	small_blue_guitar	big_blue_guitar	NA	NA	small_blue_guitar,small_blue_guitar,big_yellow_candle,small_yellow_guitar,big_blue_guitar	big_yellow_candle,big_yellow_candle,small_blue_guitar,small_yellow_guitar,big_blue_guitar
meEw28XMiKnP4pgPm	11	color_same_diff_m	target	undefined	bonbon_airplane	big_green_airplane	size and color	redundant	size	color	5	1	same	diff	large green	NA	large green	0	1	airplane	big	green	TRUE	TRUE	FALSE	FALSE	FALSE	small_green_airplane	big_orange_bonbon	small_orange_airplane	small_orange_airplane	small_orange_airplane	big_orange_bonbon,big_orange_bonbon,big_green_airplane,small_green_airplane,small_orange_airplane,small_orange_airplane,small_orange_airplane	big_orange_bonbon,big_orange_bonbon,big_green_airplane,small_green_airplane,small_orange_airplane,small_orange_airplane,small_orange_airplane
meEw28XMiKnP4pgPm	13	color_same_same_m	target	undefined	bed_pencil	big_white_pencil	size and color	redundant	size	color	5	3	same	same	large white	NA	large white	0	1	pencil	big	white	TRUE	TRUE	FALSE	FALSE	FALSE	small_white_pencil	big_red_bed	small_red_pencil	small_white_pencil	small_white_pencil	big_white_pencil,big_white_pencil,small_white_pencil,small_white_pencil,small_white_pencil,big_red_bed,small_red_pencil	small_white_pencil,small_white_pencil,small_red_pencil,big_white_pencil,small_white_pencil,small_white_pencil,big_red_bed
meEw28XMiKnP4pgPm	14	color_basic_filler_1_f	control	both_necessary	scarf_magnifyingglass	small_blue_magnifyingglass	size and color	redundant	size	color	3	1	no_extras	no_extras	small blue	NA	small blue	0	1	magnifyingglass	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE	big_blue_magnifyingglass	big_white_scarf	small_white_magnifyingglass	NA	NA	small_blue_magnifyingglass,small_blue_magnifyingglass,small_white_magnifyingglass,big_white_scarf,big_blue_magnifyingglass	big_blue_magnifyingglass,big_blue_magnifyingglass,big_white_scarf,small_white_magnifyingglass,small_blue_magnifyingglass
meEw28XMiKnP4pgPm	15	size_basic_filler_2_m	control	noun_sufficient	lipstick_truck	big_orange_truck	size and color	redundant	color	size	3	1	no_extras	no_extras	large orange	NA	large orange	0	1	truck	big	orange	TRUE	TRUE	FALSE	FALSE	FALSE	small_orange_lipstick	small_black_lipstick	big_black_lipstick	NA	NA	small_black_lipstick,small_black_lipstick,small_orange_lipstick,big_black_lipstick,big_orange_truck	small_orange_lipstick,small_orange_lipstick,big_orange_truck,big_black_lipstick,small_black_lipstick
meEw28XMiKnP4pgPm	16	color_diff_same_f	target	undefined	sock_remote	small_purple_remote	size and color	redundant	size	color	5	3	diff	same	small purple	NA	small purple	0	1	remote	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE	big_purple_remote	small_black_sock	big_black_remote	big_purple_sock	big_purple_sock	big_black_remote,big_black_remote,big_purple_sock,small_purple_remote,big_purple_sock,small_black_sock,big_purple_remote	small_purple_remote,small_purple_remote,big_purple_sock,big_purple_remote,big_black_remote,big_purple_sock,small_black_sock
meEw28XMiKnP4pgPm	17	color_basic_filler_3_m	control	color_redundant	vase_hammer	small_black_hammer	size and color	redundant	size	color	3	1	no_extras	no_extras	small black	NA	small black	0	1	hammer	small	black	TRUE	TRUE	FALSE	FALSE	FALSE	big_green_hammer	small_green_hammer	big_black_vase	NA	NA	small_black_hammer,small_black_hammer,big_green_hammer,big_black_vase,small_green_hammer	big_black_vase,big_black_vase,small_black_hammer,small_green_hammer,big_green_hammer
meEw28XMiKnP4pgPm	18	color_basic_filler_2_f	control	noun_sufficient	ladle_shovel	small_purple_shovel	size and color	redundant	size	color	3	1	no_extras	no_extras	small purple	NA	small purple	0	1	shovel	small	purple	TRUE	TRUE	FALSE	FALSE	FALSE	small_black_ladle	big_black_ladle	big_purple_ladle	NA	NA	small_purple_shovel,small_purple_shovel,big_purple_ladle,small_black_ladle,big_black_ladle	small_purple_shovel,small_purple_shovel,big_black_ladle,small_black_ladle,big_purple_ladle
meEw28XMiKnP4pgPm	19	color_basic_filler_2_m	control	noun_sufficient	die_lock	small_black_lock	size and color	redundant	size	color	3	1	no_extras	no_extras	small black	NA	small black	0	1	lock	small	black	TRUE	TRUE	FALSE	FALSE	FALSE	small_purple_die	big_purple_die	big_black_die	NA	NA	small_black_lock,small_black_lock,big_purple_die,big_black_die,small_purple_die	big_black_die,big_black_die,small_black_lock,small_purple_die,big_purple_die
meEw28XMiKnP4pgPm	21	color_basic_filler_3_f	control	color_redundant	dress_chair	small_white_chair	size and color	redundant	size	color	3	1	no_extras	no_extras	small white	NA	small white	0	1	chair	small	white	TRUE	TRUE	FALSE	FALSE	FALSE	big_red_chair	small_red_chair	big_white_dress	NA	NA	big_red_chair,big_red_chair,small_red_chair,small_white_chair,big_white_dress	small_white_chair,small_white_chair,small_red_chair,big_white_dress,big_red_chair
meEw28XMiKnP4pgPm	23	color_basic_target_m	target	undefined	coathanger_rug	small_yellow_rug	size and color	redundant	size	color	3	1	no_extras	no_extras	small and yellow	NA	small and yellow	0	1	rug	small	yellow	TRUE	TRUE	FALSE	FALSE	FALSE	big_yellow_rug	small_red_coathanger	big_red_rug	NA	NA	small_yellow_rug,small_yellow_rug,small_red_coathanger,big_yellow_rug,big_red_rug	big_red_rug,big_red_rug,small_yellow_rug,small_red_coathanger,big_yellow_rug
meEw28XMiKnP4pgPm	24	size_basic_filler_1_m	control	both_necessary	calendar_screwdriver	big_purple_screwdriver	size and color	redundant	color	size	3	1	no_extras	no_extras	large purple	NA	large purple	0	1	screwdriver	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE	big_orange_screwdriver	small_orange_calendar	small_purple_screwdriver	NA	NA	big_purple_screwdriver,big_purple_screwdriver,big_orange_screwdriver,small_purple_screwdriver,small_orange_calendar	big_purple_screwdriver,big_purple_screwdriver,small_purple_screwdriver,small_orange_calendar,big_orange_screwdriver
